#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:aligned" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:aligned" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:aligned" spec="beast.base.evolution.tree.Tree">
#                <trait id="dateTrait.t:aligned" spec="beast.base.evolution.tree.TraitSet" traitname="date">
#                                    Japan/SZ-NIG-Y223038/2022=2022,
#VNM/OUCRU-NHTD3617/2022=2022,
#KEN/C120125/2022=2022,
#Switzerland/GE-HUG-40509532/2023=2023,
#England/QEUH-326BE15A/2023=2023,
#USA/VI-CDC-2-6875014/2023=2023,
#Switzerland/BS-UHB-USB_2023_01_30_f6430886/2023=2023,
#THA/CONI-3921/2022=2022,
#USA/AK-USAFSAM-S21082/2023=2023,
#BHR/660304023/2022=2022,
#USA/UT-CDC-VSX-A079256/2023=2023,
#Canisfamiliaris/NAM/1256/2022=2022,
#NZL/22CH0368/2022=2022,
#USA/CA-CDC-STM-NBU4XHDMV/2022=2022,
#THA/CONI-3908/2022=2022,
#USA/NC-CDC-LC0895050/2022=2022,
#IRQ/BG-USAFSAM-S20950/2022=2022,
#CHN/CPL-12-52/2022=2022,
#USA/LA-CDC-QDX41868225/2022=2022,
#Japan/SZ-NIG-Y222450/2022=2022,
#BEL/HT-USAFSAM-S20836/2022=2022,
#LAO/LOMWRU-0853/2022=2022,
#KEN/SS11283/2022=2022,
#England/BRBR-32657988/2022=2022,
#SYC/SS10817/2022=2022,
#LAO/LOMWRU-0868/2022=2022,
#LAO/LOMWRU-0651/2022=2022,
#THA/CONI-3889/2022=2022,
#NZL/20CV0055/2020=2020,
#USA/VA-VTVAS3-GSC23203/2021=2021,
#OX352506=2506,
#Switzerland/BE-SRO-5000138287/2022=2022,
#Liechtenstein/FL-Risch-0926R13825/2022=2022,
#TWN/KMUH-33/2022=2022,
#Liechtenstein/FL-Risch-1219R15476/2022=2022,
#England/LSPA-325E464E/2022=2022,
#BHR/390105767/2022=2022,
#Japan/PG-250552/2022=2022,
#Switzerland/SG-Risch-1012R14178/2022=2022,
#USA/MN-CDC-QDX42000672/2022=2022,
#Liechtenstein/FL-Risch-0923R13838/2022=2022,
#OX451126=2022,
#LBY/59772-19/2022=2022,
#Switzerland/ZH-ETHZ-38004464/2022=2022,
#England/MILK-800BDA/2020=2020,
#England/BRBR-326ECF59/2023=2023,
#OX450918=2022,
#KEN/SS11076/2022=2022,
#BRA/DF-NXBS126GENOV827515027588/2021=2021,
#USA/NE-CDC-LC0925904/2022=2022                
#                                    <taxa id="TaxonSet.aligned supershort 100" spec="beast.base.evolution.alignment.TaxonSet">
#                    </taxa>
#                </trait>
#                <taxonset idref="TaxonSet.aligned supershort 100"/>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:aligned" name="distribution" x="@birthRate.t:aligned">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ClockPrior.c:aligned" name="distribution">
#            <parameter id="clockRate.c:aligned" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@aligned supershort 100" id="treeLikelihood.aligned supershort 100" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:aligned">
#            <siteModel id="SiteModel.s:aligned" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:aligned" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:aligned" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:aligned" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:aligned" spec="beast.base.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:aligned" id="StrictClock.c:aligned" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	YuleModel	birthRate	clockRate
82000	-264708.69954270264	-264012.8296034775	-695.8699392251212	-264012.8296034775	1831005.6842042073	2.634126533921091E7	-695.8699392251212	2.064094848619293E-6	Infinity
83000	-264717.23248996894	-264012.8296034775	-704.4028864914567	-264012.8296034775	2300301.20568575	3.1235807896354433E7	-704.4028864914567	1.3606998455899999E-6	Infinity
84000	-264722.2078912886	-264012.8296034775	-709.378287811151	-264012.8296034775	2837989.195849338	3.471986096875406E7	-709.378287811151	1.2685092011526474E-6	Infinity
85000	-264691.5710612451	-264012.8296034775	-678.7414577676324	-264012.8296034775	1379130.4481369406	1.8582663503837276E7	-678.7414577676324	2.3870807027624987E-6	Infinity
86000	-264672.6474040673	-264012.8296034775	-659.8178005897896	-264012.8296034775	754049.0268564991	1.2677410442421658E7	-659.8178005897896	3.951345250170127E-6	Infinity
87000	-264618.97555147915	-264012.8296034775	-606.1459480016391	-264012.8296034775	261169.64463221718	4131218.5033789864	-606.1459480016391	9.472919148156726E-6	Infinity
88000	-264629.80107973574	-264012.8296034775	-616.9714762582204	-264012.8296034775	375361.55033729284	5168559.882524897	-616.9714762582204	1.1473342053990318E-5	Infinity
89000	-264617.91618605214	-264012.8296034775	-605.0865825746376	-264012.8296034775	290448.1637121977	4122444.365407212	-605.0865825746376	1.0950750091439402E-5	Infinity
90000	-264663.3839773683	-264012.8296034775	-650.5543738908261	-264012.8296034775	790267.0284822689	1.04913465447397E7	-650.5543738908261	4.732836798427693E-6	Infinity
91000	-264675.8839109898	-264012.8296034775	-663.0543075123165	-264012.8296034775	1029046.4912468627	1.3252320942301953E7	-663.0543075123165	4.521516286422345E-6	Infinity
92000	-264650.57275149034	-264012.8296034775	-637.7431480128256	-264012.8296034775	599296.5794255864	7627085.904358101	-637.7431480128256	8.809070815587328E-6	Infinity
93000	-264655.41418274265	-264012.8296034775	-642.5845792651659	-264012.8296034775	988280.0227129164	8907444.343538553	-642.5845792651659	5.278802445226299E-6	Infinity
94000	-264681.13532769034	-264012.8296034775	-668.3057242128491	-264012.8296034775	1366646.8550824334	1.4756644000211462E7	-668.3057242128491	2.6688831086361583E-6	Infinity
95000	-264589.0495931555	-264012.8296034775	-576.2199896779814	-264012.8296034775	186230.77517392032	2269605.5778020374	-576.2199896779814	2.3772293082318176E-5	Infinity
96000	-264568.7015987029	-264012.8296034775	-555.871995225355	-264012.8296034775	115959.41091814493	1461711.7192453793	-555.871995225355	4.0911817386068995E-5	Infinity
97000	-264559.45159416547	-264012.8296034775	-546.6219906879645	-264012.8296034775	79759.87343251173	1234518.1326368144	-546.6219906879645	3.644411566795218E-5	Infinity
98000	-264584.7111216659	-264012.8296034775	-571.8815181884246	-264012.8296034775	181474.97131330997	2053281.152167349	-571.8815181884246	2.813177117937945E-5	Infinity
99000	-264567.58114589413	-264012.8296034775	-554.7515424166179	-264012.8296034775	125522.92343325427	1464762.7353305272	-554.7515424166179	3.273456397204364E-5	Infinity
100000	-264549.77360322035	-264012.8296034775	-536.943999742845	-264012.8296034775	95560.19145955263	1004238.7224375689	-536.943999742845	5.343596774469271E-5	Infinity
101000	-264568.8102036251	-264012.8296034775	-555.980600147633	-264012.8296034775	106560.71452338356	1470002.6377651973	-555.980600147633	4.009980098689037E-5	Infinity
102000	-264558.6467264106	-264012.8296034775	-545.8171229330803	-264012.8296034775	132095.19617674616	1205618.7163176148	-545.8171229330803	4.543620699208814E-5	Infinity
103000	-264579.8482896886	-264012.8296034775	-567.0186862110824	-264012.8296034775	132251.46914475653	1887065.3959727916	-567.0186862110824	2.476015819067661E-5	Infinity
104000	-264589.90904536174	-264012.8296034775	-577.0794418842399	-264012.8296034775	141800.6781157538	2304760.3166551488	-577.0794418842399	1.845854172446021E-5	Infinity
105000	-264632.32216220826	-264012.8296034775	-619.4925587307569	-264012.8296034775	493149.6173502777	5555046.095436804	-619.4925587307569	8.869917310699443E-6	Infinity
106000	-264692.0416328488	-264012.8296034775	-679.2120293712966	-264012.8296034775	1243332.00506654	1.873235300925324E7	-679.2120293712966	2.3309169461791647E-6	Infinity
107000	-264666.5700018265	-264012.8296034775	-653.740398349031	-264012.8296034775	928593.1629117393	1.1095868740012955E7	-653.740398349031	5.033224851423264E-6	Infinity
108000	-264640.1355054885	-264012.8296034775	-627.3059020109896	-264012.8296034775	468483.4327495821	6409127.3867625175	-627.3059020109896	9.111852098836992E-6	Infinity
109000	-264620.82555818296	-264012.8296034775	-607.9959547054584	-264012.8296034775	221728.19104801412	4387695.766351684	-607.9959547054584	1.1328877939820719E-5	Infinity
110000	-264567.06441971246	-264012.8296034775	-554.2348162349406	-264012.8296034775	76936.75394035401	1445230.436554494	-554.2348162349406	3.585918521495976E-5	Infinity
111000	-264578.0585902224	-264012.8296034775	-565.2289867448792	-264012.8296034775	119847.2630197146	1803467.5908923778	-565.2289867448792	2.3411407622357404E-5	Infinity
112000	-264546.24943176954	-264012.8296034775	-533.4198282920506	-264012.8296034775	62689.18794717768	933480.7451766387	-533.4198282920506	4.571060149655767E-5	Infinity
113000	-264589.6929900314	-264012.8296034775	-576.8633865538973	-264012.8296034775	144659.05854294545	2297355.6334359213	-576.8633865538973	1.871004520422962E-5	Infinity
114000	-264611.78889991535	-264012.8296034775	-598.9592964378735	-264012.8296034775	302255.01205143286	3638821.164290419	-598.9592964378735	1.4200574938281731E-5	Infinity
115000	-264601.00275011704	-264012.8296034775	-588.1731466395663	-264012.8296034775	205203.05460144443	2889065.1112412387	-588.1731466395663	1.940922423179279E-5	Infinity
116000	-264570.8949587996	-264012.8296034775	-558.0653553220633	-264012.8296034775	104631.72406667305	1560621.3863363613	-558.0653553220633	2.7870724220506196E-5	Infinity
117000	-264538.5842212559	-264012.8296034775	-525.7546177784234	-264012.8296034775	58264.15931446405	746271.1831443898	-525.7546177784234	8.994017502494447E-5	Infinity
118000	-264530.1266236886	-264012.8296034775	-517.2970202111411	-264012.8296034775	44594.91549735739	666377.4567761923	-517.2970202111411	6.460678117738071E-5	Infinity
119000	-264523.9168590161	-264012.8296034775	-511.08725553864167	-264012.8296034775	37284.683835135904	584385.9487988894	-511.08725553864167	7.352046474700565E-5	Infinity
120000	-264507.34723146306	-264012.8296034775	-494.51762798555035	-264012.8296034775	25803.222561152033	411115.9204570497	-494.51762798555035	1.1854119680641833E-4	Infinity
121000	-264526.5222524609	-264012.8296034775	-513.6926489833853	-264012.8296034775	37807.89175250611	618744.482167652	-513.6926489833853	8.154184520964195E-5	Infinity
122000	-264579.79127026646	-264012.8296034775	-566.9616667889404	-264012.8296034775	106086.0128927718	1884144.7859193818	-566.9616667889404	2.6833477038957017E-5	Infinity
123000	-264580.7949852274	-264012.8296034775	-567.9653817499182	-264012.8296034775	115616.98779825107	1924269.4358783439	-567.9653817499182	2.6068337498111498E-5	Infinity
124000	-264613.27472864545	-264012.8296034775	-600.445125167967	-264012.8296034775	223096.28943755792	3752160.4328490784	-600.445125167967	1.2243760923031154E-5	Infinity
125000	-264639.71870439546	-264012.8296034775	-626.8891009179603	-264012.8296034775	368203.9272010466	6434370.986406994	-626.8891009179603	8.341275733709586E-6	Infinity
126000	-264601.36260656326	-264012.8296034775	-588.53300308576	-264012.8296034775	183060.8605759764	2934497.7776169996	-588.53300308576	1.5397690660562526E-5	Infinity
127000	-264608.24467881204	-264012.8296034775	-595.4150753345439	-264012.8296034775	243330.09734800732	3280096.466076537	-595.4150753345439	1.1361404940069767E-5	Infinity
128000	-264627.939089491	-264012.8296034775	-615.1094860134973	-264012.8296034775	467743.889799409	5075272.71952534	-615.1094860134973	9.923763142383008E-6	Infinity
129000	-264587.49824978877	-264012.8296034775	-574.668646311281	-264012.8296034775	144859.62290358113	2193390.2068730807	-574.668646311281	1.9415705722466515E-5	Infinity
130000	-264631.32365361473	-264012.8296034775	-618.4940501372166	-264012.8296034775	520285.46658939554	5172577.16461751	-618.4940501372166	1.2759110194405558E-5	Infinity
131000	-264619.64501228376	-264012.8296034775	-606.8154088062852	-264012.8296034775	358727.6009516543	4282280.135675907	-606.8154088062852	1.1655456563619596E-5	Infinity
132000	-264589.9699292115	-264012.8296034775	-577.1403257339958	-264012.8296034775	153272.9664744689	2322071.9226327804	-577.1403257339958	1.957539245455003E-5	Infinity
133000	-264624.3541351245	-264012.8296034775	-611.5245316469957	-264012.8296034775	398400.8014192024	4711338.113138593	-611.5245316469957	9.808636909687932E-6	Infinity
134000	-264583.374801545	-264012.8296034775	-570.5451980674756	-264012.8296034775	143631.06306120442	2024021.8804068363	-570.5451980674756	2.20221416903489E-5	Infinity
135000	-264605.6343634521	-264012.8296034775	-592.8047599745805	-264012.8296034775	191161.53679467115	3163663.2503726333	-592.8047599745805	1.8208304852135268E-5	Infinity
136000	-264575.22234377026	-264012.8296034775	-562.3927402927702	-264012.8296034775	153366.48372771227	1713882.6142586558	-562.3927402927702	2.9609426579191876E-5	Infinity
137000	-264585.02205472166	-264012.8296034775	-572.1924512441866	-264012.8296034775	168278.70856258174	2071647.1097618113	-572.1924512441866	2.7516207005738186E-5	Infinity
138000	-264588.6795224891	-264012.8296034775	-575.8499190115637	-264012.8296034775	148409.1787215238	2257956.525613279	-575.8499190115637	1.974294181482865E-5	Infinity
139000	-264570.3245782819	-264012.8296034775	-557.4949748044036	-264012.8296034775	103511.99983600942	1548617.1395926105	-557.4949748044036	3.271449347263279E-5	Infinity
140000	-264552.5826583227	-264012.8296034775	-539.7530548452019	-264012.8296034775	77681.42186864952	1054252.554366843	-539.7530548452019	3.766848854334304E-5	Infinity
141000	-264524.2813819434	-264012.8296034775	-511.45177846588916	-264012.8296034775	38820.06547317983	586818.7582238363	-511.45177846588916	9.050866121590556E-5	Infinity
142000	-264579.1655090446	-264012.8296034775	-566.3359055671192	-264012.8296034775	128501.30309767359	1822367.0265638232	-566.3359055671192	3.2377772115157386E-5	Infinity
143000	-264570.1915557631	-264012.8296034775	-557.3619522855512	-264012.8296034775	104806.46318270142	1539148.477206814	-557.3619522855512	2.846428155392335E-5	Infinity
144000	-264616.48172792525	-264012.8296034775	-603.6521244477268	-264012.8296034775	336659.1093480515	3931059.886253084	-603.6521244477268	1.5093016516959225E-5	Infinity
145000	-264609.0312974579	-264012.8296034775	-596.2016939804182	-264012.8296034775	471514.77629904746	3423625.6629059715	-596.2016939804182	1.5840512697823165E-5	Infinity
146000	-264601.81988938816	-264012.8296034775	-588.9902859106752	-264012.8296034775	169113.01153430156	2884401.4571671397	-588.9902859106752	2.1240496764312733E-5	Infinity
147000	-264604.82820609264	-264012.8296034775	-591.9986026151474	-264012.8296034775	184526.3353460151	3020147.697293845	-591.9986026151474	1.1748218309482542E-5	Infinity
148000	-264600.53156931227	-264012.8296034775	-587.7019658347871	-264012.8296034775	202706.74949347973	2892081.086407602	-587.7019658347871	1.65874609166619E-5	Infinity
149000	-264613.6514251322	-264012.8296034775	-600.8218216546798	-264012.8296034775	278731.8047793864	3678070.103821647	-600.8218216546798	1.029199069818114E-5	Infinity
150000	-264602.0497369051	-264012.8296034775	-589.2201334275771	-264012.8296034775	248417.3730088833	2959412.086244997	-589.2201334275771	1.440652174774242E-5	Infinity
151000	-264576.2381192902	-264012.8296034775	-563.4085158127241	-264012.8296034775	138089.9051408602	1730260.6862635042	-563.4085158127241	2.3739923399061097E-5	Infinity
152000	-264563.5940268127	-264012.8296034775	-550.76442333523	-264012.8296034775	82778.26587260433	1339019.2910342268	-550.76442333523	4.035037537534517E-5	Infinity
153000	-264593.38789601	-264012.8296034775	-580.5582925325417	-264012.8296034775	214167.2739231473	2445568.024173205	-580.5582925325417	2.4138688117843818E-5	Infinity
154000	-264553.6282198918	-264012.8296034775	-540.7986164143354	-264012.8296034775	86795.9988023609	1083966.3185479594	-540.7986164143354	5.104282298222817E-5	Infinity
155000	-264575.24909815326	-264012.8296034775	-562.4194946757381	-264012.8296034775	115211.31838102508	1715760.0161066584	-562.4194946757381	2.7146852221914627E-5	Infinity
156000	-264635.18624997226	-264012.8296034775	-622.3566464947579	-264012.8296034775	669845.7859742017	5890527.491883552	-622.3566464947579	8.404198423780861E-6	Infinity
157000	-264582.1295914477	-264012.8296034775	-569.2999879702069	-264012.8296034775	127494.61494359505	1965684.2292663066	-569.2999879702069	2.186012242471383E-5	Infinity
158000	-264591.68779168447	-264012.8296034775	-578.8581882069585	-264012.8296034775	191712.90908361308	2352807.262901598	-578.8581882069585	2.5482604628106674E-5	Infinity
159000	-264605.9890910214	-264012.8296034775	-593.1594875439051	-264012.8296034775	210888.02154514485	3141119.739488896	-593.1594875439051	1.2019801301213741E-5	Infinity
160000	-264606.2761271458	-264012.8296034775	-593.4465236682769	-264012.8296034775	304071.7179725809	3243164.7831867104	-593.4465236682769	1.3757397979260511E-5	Infinity
161000	-264544.45063284994	-264012.8296034775	-531.6210293724522	-264012.8296034775	80963.30520804707	904662.7108615366	-531.6210293724522	5.322379955833668E-5	Infinity
162000	-264533.3771509125	-264012.8296034775	-520.547547434973	-264012.8296034775	47098.1672048082	663973.2822179319	-520.547547434973	1.0232200075683882E-4	Infinity
163000	-264543.2786576551	-264012.8296034775	-530.4490541776205	-264012.8296034775	53506.22486788215	830645.1092540014	-530.4490541776205	7.941375647693187E-5	Infinity
164000	-264528.31670613814	-264012.8296034775	-515.4871026606448	-264012.8296034775	54164.58005052832	622366.3229949218	-515.4871026606448	9.712767297756896E-5	Infinity
165000	-264532.4772853425	-264012.8296034775	-519.6476818650117	-264012.8296034775	71454.06550613669	700727.9782553464	-519.6476818650117	7.363852750045169E-5	Infinity
166000	-264567.1685681102	-264012.8296034775	-554.3389646326846	-264012.8296034775	110181.71395176763	1451434.529942966	-554.3389646326846	3.437158319484485E-5	Infinity
167000	-264555.23862025933	-264012.8296034775	-542.4090167818507	-264012.8296034775	80656.54229152114	1119538.8542298926	-542.4090167818507	3.655786288681996E-5	Infinity
168000	-264581.2024906669	-264012.8296034775	-568.3728871894016	-264012.8296034775	133306.9545262833	1941394.61214239	-568.3728871894016	2.4429399623320583E-5	Infinity
169000	-264550.4355596808	-264012.8296034775	-537.6059562032912	-264012.8296034775	76770.77683505509	1021234.9117886028	-537.6059562032912	4.28763508746505E-5	Infinity
170000	-264542.05644978187	-264012.8296034775	-529.2268463043969	-264012.8296034775	60879.36569068145	832798.6431729915	-529.2268463043969	7.285834066498485E-5	Infinity
171000	-264547.02118318767	-264012.8296034775	-534.1915797101578	-264012.8296034775	66880.1369536277	952793.6770810317	-534.1915797101578	5.337829611349643E-5	Infinity
172000	-264562.10323737044	-264012.8296034775	-549.2736338929603	-264012.8296034775	65483.587170360144	1306777.1476878307	-549.2736338929603	3.791501491345504E-5	Infinity
173000	-264575.57054019213	-264012.8296034775	-562.7409367146149	-264012.8296034775	106354.8880570395	1685160.7570619013	-562.7409367146149	2.273275404520979E-5	Infinity
174000	-264577.5808152058	-264012.8296034775	-564.7512117283477	-264012.8296034775	138865.8317095351	1799658.0059810784	-564.7512117283477	2.5601427049042583E-5	Infinity
175000	-264573.6897377985	-264012.8296034775	-560.8601343209689	-264012.8296034775	137442.8683642475	1647739.4484794992	-560.8601343209689	2.5608633114948925E-5	Infinity
176000	-264569.00026359694	-264012.8296034775	-556.1706601194256	-264012.8296034775	125075.94388012296	1502417.6126803353	-556.1706601194256	3.506323869565458E-5	Infinity
177000	-264557.26841617894	-264012.8296034775	-544.4388127014482	-264012.8296034775	97228.40362387766	1178300.5330901989	-544.4388127014482	4.417015884157454E-5	Infinity
178000	-264527.1330098328	-264012.8296034775	-514.3034063553449	-264012.8296034775	54880.060104461845	625245.030229412	-514.3034063553449	8.304927858342358E-5	Infinity
179000	-264528.73144173063	-264012.8296034775	-515.9018382531452	-264012.8296034775	49485.27698964221	643371.2409974879	-515.9018382531452	8.419659991793612E-5	Infinity
180000	-264546.6580570212	-264012.8296034775	-533.8284535437184	-264012.8296034775	57610.66985162493	946572.311600571	-533.8284535437184	5.271113959336271E-5	Infinity
181000	-264544.16953112604	-264012.8296034775	-531.3399276485685	-264012.8296034775	64895.035720192696	898890.0124305184	-531.3399276485685	5.4868108835676966E-5	Infinity
182000	-264555.15724868234	-264012.8296034775	-542.3276452048467	-264012.8296034775	89381.20056582513	1124690.9088070998	-542.3276452048467	3.821893739048073E-5	Infinity
183000	-264569.8638729065	-264012.8296034775	-557.0342694289708	-264012.8296034775	101552.82277522572	1527364.420923426	-557.0342694289708	3.499023999352781E-5	Infinity
184000	-264621.5105578815	-264012.8296034775	-608.6809544040173	-264012.8296034775	270883.83034470363	4450622.609908535	-608.6809544040173	1.1004433246365795E-5	Infinity
185000	-264540.2274996534	-264012.8296034775	-527.3978961759399	-264012.8296034775	70986.13127678697	825354.489902927	-527.3978961759399	6.241003752319272E-5	Infinity
186000	-264539.8248087294	-264012.8296034775	-526.9952052519249	-264012.8296034775	59506.979468897756	816422.2175117363	-526.9952052519249	6.465892214303674E-5	Infinity
187000	-264549.35528275196	-264012.8296034775	-536.52567927444	-264012.8296034775	63998.56361359025	996723.9173128797	-536.52567927444	5.3271724797435454E-5	Infinity
188000	-264537.4660977019	-264012.8296034775	-524.6364942244496	-264012.8296034775	56986.236617715724	775564.8966065539	-524.6364942244496	6.897058719454327E-5	Infinity
189000	-264545.7861686887	-264012.8296034775	-532.9565652111629	-264012.8296034775	45786.525452286005	926484.8623603741	-532.9565652111629	5.635391013996357E-5	Infinity
190000	-264574.0180800976	-264012.8296034775	-561.1884766201041	-264012.8296034775	101443.26199097351	1673597.406784004	-561.1884766201041	2.9257639384986564E-5	Infinity
191000	-264601.48064904864	-264012.8296034775	-588.6510455711554	-264012.8296034775	221208.24601077303	2949133.7264439487	-588.6510455711554	1.668618088720728E-5	Infinity
192000	-264607.08114912594	-264012.8296034775	-594.2515456484111	-264012.8296034775	205278.57899219345	3296778.5514217964	-594.2515456484111	1.6077175158392577E-5	Infinity
193000	-264631.9622059388	-264012.8296034775	-619.1326024613096	-264012.8296034775	472342.63983477216	5514479.729965089	-619.1326024613096	8.85543880192017E-6	Infinity
194000	-264640.62361484516	-264012.8296034775	-627.794011367653	-264012.8296034775	414244.7098893539	6583432.61095528	-627.794011367653	7.593220612896204E-6	Infinity
195000	-264590.9579458432	-264012.8296034775	-578.1283423657134	-264012.8296034775	154613.84025913538	2359185.269841396	-578.1283423657134	2.3003306959739273E-5	Infinity
196000	-264568.16283130675	-264012.8296034775	-555.3332278292503	-264012.8296034775	145937.36679876994	1476544.3413194676	-555.3332278292503	2.982516077192426E-5	Infinity
197000	-264605.32421591075	-264012.8296034775	-592.494612433242	-264012.8296034775	246020.00241803116	3176829.5558946207	-592.494612433242	1.3870826166646198E-5	Infinity
198000	-264571.370038864	-264012.8296034775	-558.5404353865366	-264012.8296034775	121081.51606090806	1563682.6528244063	-558.5404353865366	2.6154961891442623E-5	Infinity
199000	-264572.71850419027	-264012.8296034775	-559.888900712753	-264012.8296034775	104349.20619480107	1609979.97394908	-559.888900712753	3.483336035592034E-5	Infinity
200000	-264535.35305026267	-264012.8296034775	-522.5234467851624	-264012.8296034775	52346.50010961943	746729.556655117	-522.5234467851624	6.102661342351713E-5	Infinity
201000	-264522.70651370066	-264012.8296034775	-509.87691022315965	-264012.8296034775	42822.94815493567	567329.7663822715	-509.87691022315965	9.371188196019465E-5	Infinity
202000	-264526.7591322528	-264012.8296034775	-513.929528775266	-264012.8296034775	44791.51153723708	621620.8468968801	-513.929528775266	7.05331674826159E-5	Infinity
203000	-264525.29341968556	-264012.8296034775	-512.4638162080794	-264012.8296034775	49186.094352147105	604068.7586981967	-512.4638162080794	8.002621351767099E-5	Infinity
204000	-264547.2486736963	-264012.8296034775	-534.4190702188147	-264012.8296034775	77165.10352417652	956842.7231842849	-534.4190702188147	5.355550310385283E-5	Infinity
205000	-264561.2537138	-264012.8296034775	-548.4241103224826	-264012.8296034775	128020.54852853339	1284466.4662937946	-548.4241103224826	3.7417552133645707E-5	Infinity
206000	-264581.6514522127	-264012.8296034775	-568.8218487352178	-264012.8296034775	146491.5994629154	1942530.3387481577	-568.8218487352178	2.8373057874799684E-5	Infinity
207000	-264625.6978819692	-264012.8296034775	-612.8682784916905	-264012.8296034775	336562.95461098745	4848205.49401314	-612.8682784916905	9.798620212124529E-6	Infinity
208000	-264593.99762392044	-264012.8296034775	-581.1680204429266	-264012.8296034775	240430.93973596324	2527732.0842581587	-581.1680204429266	1.9611290628804845E-5	Infinity
209000	-264564.03407737834	-264012.8296034775	-551.2044739008645	-264012.8296034775	78799.71319650768	1349905.1673500151	-551.2044739008645	4.035540490737403E-5	Infinity
210000	-264598.5684909072	-264012.8296034775	-585.7388874296981	-264012.8296034775	199872.45879086427	2764277.881300345	-585.7388874296981	1.936222798072528E-5	Infinity
211000	-264611.4701677339	-264012.8296034775	-598.6405642564283	-264012.8296034775	227886.95070211918	3607188.3202366964	-598.6405642564283	1.4735790916440577E-5	Infinity
212000	-264639.86338774615	-264012.8296034775	-627.033784268674	-264012.8296034775	381260.6962087306	6449799.236179692	-627.033784268674	8.367563328493048E-6	Infinity
213000	-264570.8597089258	-264012.8296034775	-558.0301054483427	-264012.8296034775	126189.87309088926	1560552.617072754	-558.0301054483427	2.8069602026824587E-5	Infinity
214000	-264624.8212893094	-264012.8296034775	-611.9916858319203	-264012.8296034775	316131.428362589	4760138.58900068	-611.9916858319203	9.867098441641539E-6	Infinity
215000	-264613.25310652726	-264012.8296034775	-600.4235030497434	-264012.8296034775	275950.4832513288	3731406.1287496504	-600.4235030497434	1.1592918613081957E-5	Infinity
216000	-264631.45027126395	-264012.8296034775	-618.6206677864819	-264012.8296034775	531420.8287896377	5450055.635726886	-618.6206677864819	9.407530627337276E-6	Infinity
217000	-264589.1679217821	-264012.8296034775	-576.3383183046437	-264012.8296034775	150731.45736160583	2273494.287594642	-576.3383183046437	2.387986266279306E-5	Infinity
218000	-264585.3806497952	-264012.8296034775	-572.5510463176715	-264012.8296034775	146025.9306874955	2115165.7010910846	-572.5510463176715	2.2037767582436484E-5	Infinity
219000	-264535.3700420032	-264012.8296034775	-522.5404385256992	-264012.8296034775	50325.41515475637	746927.6206887991	-522.5404385256992	6.636637137999802E-5	Infinity
220000	-264531.0974070508	-264012.8296034775	-518.2678035732713	-264012.8296034775	68781.98584663832	679332.1107527808	-518.2678035732713	6.26183987427748E-5	Infinity
221000	-264511.5183407301	-264012.8296034775	-498.68873725262915	-264012.8296034775	31866.75719331102	442103.4172399804	-498.68873725262915	1.2617374651376672E-4	Infinity
222000	-264511.87554112833	-264012.8296034775	-499.04593765080926	-264012.8296034775	42627.11272315389	448697.40548826044	-499.04593765080926	1.1974114609479696E-4	Infinity
223000	-264483.1747262703	-264012.8296034775	-470.34512279283996	-264012.8296034775	16760.456701882864	242132.91183148796	-470.34512279283996	1.8313277201703073E-4	Infinity
224000	-264524.20943695214	-264012.8296034775	-511.37983347465973	-264012.8296034775	49937.065734901444	587981.6966896782	-511.37983347465973	8.762774281040496E-5	Infinity
225000	-264514.9156763747	-264012.8296034775	-502.08607289720374	-264012.8296034775	29237.782951011308	482704.58788660326	-502.08607289720374	1.0490023003535666E-4	Infinity
